scenario,lambda_star,bottleneck_argmin,bottleneck_near_set,bottleneck_class,near_set_size,runner_up_margin,stage2_satisfaction,stage3_variation,feasibility_tolerance,draw
efficiency,0.8437861887909649,source:20,source:20,source,1,0.000472132754059743,0.8998196800019296,5.520591088564424,1e-09,137.0
efficiency,0.8209287081445433,source:19,source:19,source,1,0.00018286199383265824,0.8856374729738207,5.869193876777315,1e-09,138.0
efficiency,0.8418565565159514,source:24,source:24,source,1,0.0002505107384602017,0.8977554798767526,5.83217135824074,1e-09,139.0
efficiency,0.8382438888619511,source:24,source:24,source,1,6.691038877155394e-05,0.8958223089150114,6.093120274282011,1e-09,140.0
efficiency,0.8412544091950678,source:21,source:21,source,1,1.3658068238609506e-05,0.8966782922391827,5.61783918722273,1e-09,141.0
efficiency,0.8732056922471562,source:22,source:22,source,1,0.00016536603226513627,0.9178562881286014,5.00180792074279,1e-09,142.0
efficiency,0.8428407693209576,source:20,source:20,source,1,0.00036459170682015914,0.8988299118424353,5.444804935764984,1e-09,143.0
efficiency,0.8292727292396959,source:20,source:20,source,1,4.299707079178623e-05,0.8906726729709198,5.542104583435851,1e-09,144.0
efficiency,0.8540876025909644,source:24,source:24,source,1,0.0007400509776214918,0.9059306042333962,5.301352687914824,1e-09,145.0
efficiency,0.8395580271845586,source:20,source:20,source,1,0.00027993227913351425,0.896900645050651,5.452095440651552,1e-09,146.0
efficiency,0.8210559234440655,source:19,source:19,source,1,0.0013093304572238324,0.8844820175813412,6.144390210224275,1e-09,147.0
efficiency,0.8617804222812446,source:21,source:21,source,1,0.00013359165320313624,0.9099750231915552,5.343475641078015,1e-09,148.0
efficiency,0.847000402784478,source:23,source:23,source,1,2.2956311872475485e-05,0.9003113305363293,5.758544848097502,1e-09,149.0
efficiency,0.8484705664438866,source:24,source:24,source,1,0.0010085204838873468,0.9056788625210556,5.854807337309217,1e-09,150.0
efficiency,0.843467404027912,source:23,source:23,source,1,0.00020412432943810326,0.8985840364336206,5.926655009242071,1e-09,151.0
efficiency,0.8283376076930218,source:19,source:19,source,1,0.0003980954559753036,0.889358681742938,5.905588881479799,1e-09,152.0
efficiency,0.8857417873762731,source:22,source:22,source,1,0.00010425922909631301,0.9258042123919908,4.523659794583338,1e-09,153.0
efficiency,0.8894117647191919,edge:11:K6,edge:11:K6;edge:25:K6;edge:26:K6,edge,3,0.003571428545848727,0.938787879549862,4.224539472279836,1e-08,154.0
efficiency,0.8508090419936635,source:24,source:24,source,1,0.0007603575409719197,0.904823440046624,5.7150215205640515,1e-08,155.0
efficiency,0.8603362857206176,source:24,source:24,source,1,0.0003679474769792776,0.911193009919078,5.45487355647159,1e-09,156.0
efficiency,0.8462332144448476,source:24,source:24,source,1,0.0001286500035664947,0.9024975579353445,6.055606441436905,1e-09,157.0
efficiency,0.8546509997308736,source:20,source:20,source,1,1.975928534894546e-05,0.9062377690777821,5.462516260088948,1e-08,158.0
efficiency,0.8691385306663777,source:20,source:20,source,1,0.000339591199184846,0.9174725261603601,5.011447697349778,1e-09,159.0
efficiency,0.8606599844673809,source:20,source:20,source,1,0.0011442295890356027,0.910607818607669,5.177162686902908,1e-09,160.0
efficiency,0.8839503708780997,source:24,source:24,source,1,0.00012091684229944561,0.9246071682189531,4.658593019026492,1e-09,161.0
efficiency,0.8573738531754758,source:21,source:21,source,1,0.0006161180947500989,0.9075814518266221,5.580758100766137,1e-09,162.0
efficiency,0.8304969086135154,source:19,source:19,source,1,0.0002180190085067048,0.8900017868585043,5.64195150874745,1e-09,163.0
efficiency,0.8121636255559043,source:24,source:24,source,1,0.0002343211324637226,0.8784424729146565,6.274503618027684,1e-08,164.0
efficiency,0.8821433388718177,source:24,source:24,source,1,0.00015957337186296792,0.9237138293251056,4.670125582366154,1e-09,165.0
efficiency,0.8256797700871864,source:20,source:20,source,1,0.00033004776659403107,0.8874861976095486,5.80262685998458,1e-09,166.0
efficiency,0.8335076899723285,source:22,source:22,source,1,6.041103124409232e-05,0.8918971602969009,5.899176278337084,1e-09,167.0
efficiency,0.8831156255401101,source:24,source:24,source,1,3.379854583311212e-05,0.924409120049342,4.823291294726564,1e-09,168.0
efficiency,0.8577037315215723,source:19,source:19,source,1,0.0004251828364400967,0.907526589703147,5.305264109177022,1e-09,169.0
efficiency,0.7871108216000589,source:18,source:18,source,1,0.00047679635702407315,0.8568371112870706,6.278204852131391,1e-08,170.0
efficiency,0.8300344195317791,source:24,source:24,source,1,0.000721611008792319,0.8916442648302295,5.950018910062743,1e-09,171.0
efficiency,0.848371251126649,source:19,source:19,source,1,0.0001573760061842956,0.9038741109387362,5.6587242526574375,1e-09,172.0
efficiency,0.8185986142172027,source:19,source:19,source,1,0.0002733339398999085,0.8826473986265612,6.1560235336555476,1e-09,173.0
efficiency,0.7957643730200339,source:18,source:18,source,1,0.00010523889418641008,0.8670682656289534,6.227292102240156,1e-09,174.0
efficiency,0.8227354494511511,source:20,source:20,source,1,4.68826192776075e-05,0.8879856262478626,6.019508136904771,1e-09,175.0
efficiency,0.8788235294105846,edge:15:K5,edge:11:K6;edge:12:K5;edge:15:K5;edge:16:K5;edge:25:K6;edge:26:K6,edge,6,0.00205329718363362,0.9233415449970592,4.8923526878334656,1e-08,176.0
efficiency,0.8612569803438679,source:24,source:24,source,1,0.00010341939877914394,0.9108231428090784,5.362766155680431,1e-09,177.0
efficiency,0.8249772676454065,source:20,source:20,source,1,0.0004189378439212906,0.8872971994489212,5.801850890435956,1e-09,178.0
efficiency,0.8481462838824342,source:24,source:24,source,1,4.349908356374169e-05,0.9016605464181757,5.667808938451458,1e-09,179.0
efficiency,0.8503209813437894,source:24,source:24,source,1,0.0006477925741332815,0.9063883282598835,5.8719171317293615,1e-09,180.0
efficiency,0.8209336810730234,source:19,source:19,source,1,6.318205361797565e-05,0.8838383093820024,6.09659645414335,1e-09,181.0
efficiency,0.8730345615500198,source:24,source:24,source,1,0.0005537975533900949,0.9207529239692858,5.079832105751072,1e-09,182.0
efficiency,0.8205096150767363,source:24,source:24,source,1,0.0002835187791010334,0.8837844795985573,6.042162113096297,1e-09,183.0
efficiency,0.8512602495610169,source:24,source:24,source,1,0.0009744403838529851,0.9047222934569755,5.542117404341117,1e-08,184.0
efficiency,0.8798823529509229,edge:14:K12,edge:14:K12,edge,1,0.005263790100362831,0.9281304854960848,4.757837433678429,1e-09,185.0
efficiency,0.8102347921821844,source:20,source:20,source,1,0.00020150533299944078,0.8778631031143381,6.136987408802339,1e-09,186.0
efficiency,0.8582274437625151,source:23,source:23,source,1,0.0001511800176614496,0.9079966924354739,5.464652141197308,1e-09,187.0
efficiency,0.878894234102682,source:20,source:20,source,1,0.0005031484900757167,0.9232095039818465,4.822397227172013,1e-09,188.0
efficiency,0.8052140520260409,source:20,source:20,source,1,0.0007657544091241218,0.8749475739942976,6.113793600886347,1e-09,189.0
efficiency,0.8715159552433134,source:22,source:22,source,1,0.00023108314532798186,0.9166014591024652,4.978296209314471,1e-09,190.0
efficiency,0.8476837165123966,source:20,source:20,source,1,6.912509101280939e-05,0.9028669622410809,5.414523086118353,1e-09,191.0
efficiency,0.8656968878484386,source:24,source:24,source,1,0.00032416948787596843,0.9137996560607001,5.296962320403354,1e-09,192.0
efficiency,0.8482443455348139,source:20,source:20,source,1,0.00014200053078282574,0.9023835224171843,5.513403939037742,1e-09,193.0
efficiency,0.8621067109499262,source:24,source:24,source,1,0.00010766195928802057,0.9121011505164665,5.348074877277762,1e-09,194.0
efficiency,0.8300806085109169,source:24,source:24,source,1,0.0001919043711982518,0.8898759536208254,5.948430120617912,1e-09,195.0
efficiency,0.8600866062800986,source:20,source:20,source,1,0.000561209496205445,0.9098063124485102,5.257040991798175,1e-09,196.0
efficiency,0.8483519785062702,source:19,source:19,source,1,0.00011914845507170371,0.9019370771407473,5.513102212453251,1e-09,197.0
efficiency,0.8573894155206268,source:23,source:23,source,1,9.157509247655081e-05,0.9075170934476304,5.326289025540502,1e-09,198.0
efficiency,0.8373236918463252,source:22,source:22,source,1,1.7626081337163662e-05,0.8943122260451872,5.991485776651793,1e-09,199.0
efficiency,0.8389660451753173,source:24,source:24,source,1,0.0012901190803729834,0.8985336994664936,5.771209853575672,1e-09,200.0
capacity,0.7752000000000635,source:19,source:19,source,1,0.029605263157833888,0.9052404392886954,11.917160729343253,1e-09,1.0
capacity,0.7837000000000641,source:19,source:19,source,1,0.03470715835157948,0.9178650945240945,12.137897930231686,1e-09,2.0
capacity,0.7658500000000626,source:19,source:19,source,1,0.00443951165365873,0.8903130113188691,16.734940505386838,1e-09,3.0
capacity,0.8007000000000182,source:21,source:21,source,1,0.00743099787701335,0.9110539238418399,11.514237411341892,1e-09,4.0
capacity,0.7845499999999579,source:18,source:18,source,1,0.014084507042190194,0.9058197772645171,18.267856867650377,1e-09,5.0
capacity,0.8040999999999067,source:24,source:24,source,1,0.006342494714727479,0.9252945393044616,12.69294144802957,1e-09,6.0
capacity,0.7896499999999577,source:18,source:18,source,1,0.004305705059504063,0.8894860816343303,13.7422854219496,1e-09,7.0
capacity,0.7701000000001892,source:20,source:20,source,1,0.022075055187268204,0.9009540390291009,19.32753461824915,1e-09,8.0
capacity,0.77350000000019,source:20,source:20,source,1,0.03186813186775856,0.9019067771685644,14.76727919887175,1e-09,9.0
capacity,0.7777500000000637,source:19,source:19,source,1,0.0415300546446676,0.9171470426160938,15.384420952498738,1e-09,10.0
capacity,0.765849999999685,source:23,source:23,source,1,0.026637069922754178,0.9035315412502866,12.22568766020286,1e-09,11.0
capacity,0.765000000000188,source:20,source:20,source,1,0.033333333333024025,0.8988323204937338,17.456146456615247,1e-09,12.0
capacity,0.7905000000001942,source:20,source:20,source,1,0.04629981024521559,0.9100095108670054,13.723087541441096,1e-09,13.0
capacity,0.7752000000000635,source:19,source:19,source,1,0.03399122806966551,0.9053808403760538,14.207296303683993,1e-09,14.0
capacity,0.7768999999999583,source:18,source:18,source,1,0.0339168490154574,0.9089118917984303,14.189259962229983,1e-09,15.0
capacity,0.795600000000141,source:22,source:22,source,1,0.014957264957030638,0.9132562410522103,17.802227871121293,1e-09,16.0
capacity,0.7794500000001915,source:20,source:20,source,1,0.002181025081488458,0.8907107146043486,13.378747048836875,1e-09,17.0
capacity,0.7870999999999087,source:24,source:24,source,1,0.018358531317558196,0.9125341861040871,17.53804232545185,1e-09,18.0
capacity,0.7650000000001356,source:22,source:22,source,1,0.0022222222220674263,0.8981054991797814,11.998311997004679,1e-09,19.0
capacity,0.766699999999911,source:24,source:24,source,1,0.02549889135269229,0.901904896261417,14.218606988619397,1e-09,20.0
capacity,0.8007000000000656,source:19,source:19,source,1,0.006369426751455981,0.9059521963716977,10.59252921142541,1e-09,21.0
capacity,0.77519999999991,source:24,source:24,source,1,0.04721362230274313,0.9019670592743104,11.07041197780742,1e-09,22.0
capacity,0.772650000000137,source:22,source:22,source,1,0.042904290429114304,0.9147907232054976,15.591536297134997,1e-09,23.0
capacity,0.7726500000000632,source:19,source:19,source,1,0.04730473047298541,0.911019324614121,12.440353614643344,1e-09,24.0
capacity,0.7820000000001386,source:22,source:22,source,1,0.00869565217381686,0.9019930293085258,15.794513370270703,1e-09,25.0
capacity,0.7726500000001898,source:20,source:20,source,1,0.03520352035186562,0.9028769932102757,14.166553044061805,1e-09,26.0
capacity,0.7684000000001888,source:20,source:20,source,1,0.025442477875432495,0.8879328554269672,11.113248105946127,1e-09,27.0
capacity,0.7743499999999585,source:18,source:18,source,1,0.027442371020934712,0.9026325018883514,15.45578318100787,1e-09,28.0
capacity,0.7769000000001377,source:22,source:22,source,1,0.008752735229603495,0.9136997386279618,15.71281334018856,1e-09,29.0
capacity,0.7870999999999087,source:24,source:20;source:24,source,2,0.03239740820703864,0.8943677098481688,12.928278404512199,1e-09,30.0
capacity,0.8057999999999065,source:24,source:24,source,1,0.011913626637371987,0.9430414335526861,11.638254514365357,1e-09,31.0
capacity,0.7667000000000628,source:19,source:19,source,1,0.006651884700465911,0.8822132329099333,14.06660430693623,1e-09,32.0
capacity,0.7735000000000176,source:21,source:21,source,1,0.003296703296563978,0.891797332224347,16.879988469947897,1e-09,33.0
capacity,0.7870999999999577,source:18,source:18,source,1,0.009719222461841892,0.9294792237414555,17.05888858727566,1e-09,34.0
capacity,0.7794500000000177,source:21,source:21,source,1,0.0458015267171033,0.9153824993986152,11.991424837578792,1e-09,35.0
capacity,0.7853999999999579,source:18,source:18,source,1,0.002164502164143735,0.9156230026702594,15.548042702288088,1e-09,36.0
capacity,0.7734999999996819,source:23,source:23,source,1,0.029670329670776617,0.9214635129676249,17.97962049656924,1e-09,37.0
capacity,0.7743500000000634,source:19,source:19,source,1,0.0010976948406985869,0.8925766791388469,15.162685587455963,1e-09,38.0
capacity,0.7701000000000631,source:19,source:19,source,1,0.004415011037391483,0.8958769750378967,19.551336760289562,1e-09,39.0
capacity,0.7752000000001373,source:22,source:22,source,1,0.026315789473586346,0.9155344700447627,13.760271041732782,1e-09,40.0
capacity,0.7938999999996734,source:23,source:23,source,1,0.009635974304566442,0.9141347242975473,16.049298366226434,1e-09,41.0
capacity,0.7828500000000178,source:21,source:21,source,1,0.03800217155282047,0.9101339227565014,11.501210314879987,1e-09,42.0
capacity,0.792200000000018,source:21,source:21,source,1,0.0032188841203266236,0.8996612451841342,11.592200517436826,1e-09,43.0
capacity,0.7743499999999585,source:18,source:18,source,1,0.009879253567147044,0.8940495079635509,20.080147068563164,1e-09,44.0
capacity,0.7820000000001921,source:20,source:20,source,1,0.0021739130431782804,0.8995236830360087,17.47704203474147,1e-09,45.0
capacity,0.7811499999999093,source:24,source:24,source,1,0.03917301414618661,0.9044539045501108,15.839028168324734,1e-09,46.0
capacity,0.7658500000001357,source:22,source:22,source,1,0.0022197558265650806,0.9007890851898098,17.883896033255247,1e-09,47.0
capacity,0.7760500000000635,source:19,source:19,source,1,0.03285870755760122,0.9001899198907067,14.554442954405639,1e-09,48.0
capacity,0.7692500000000629,source:19,source:19,source,1,0.00441988950262632,0.8948385209279515,12.977470948598121,1e-09,49.0
capacity,0.7794500000000177,source:21,source:21,source,1,0.0021810250813534254,0.9060130473304175,15.444995490853085,1e-09,50.0
capacity,0.8066499999999064,source:24,source:18;source:24,source,2,0.007376185458517125,0.9149425655507231,15.518915468628501,1e-09,51.0
capacity,0.7726500000001898,source:20,source:20,source,1,0.055329062324619906,0.9313972244177762,11.912883131394322,1e-09,52.0
capacity,0.7811500000001919,source:20,source:20,source,1,0.018498367790850217,0.8985894238142449,18.293742569425977,1e-09,53.0
capacity,0.7930499999999079,source:24,source:24,source,1,0.015005359057173208,0.9123172264792596,15.965142259723226,1e-09,54.0
capacity,0.8091999999996672,source:23,source:23,source,1,0.027681660889260995,0.9221818353687823,11.177545284583013,1e-09,55.0
capacity,0.807500000000066,source:19,source:19,source,1,0.051578947368278553,0.9270252779613536,10.496025637527607,1e-09,56.0
capacity,0.7658500000001357,source:22,source:22,source,1,0.009988901220934852,0.8837016781812947,19.58032045923442,1e-09,57.0
capacity,0.772650000000137,source:22,source:22,source,1,0.0880088008801625,0.9188273806315911,10.914749388419024,1e-09,58.0
capacity,0.7760500000001376,source:22,source:22,source,1,0.056504091677152875,0.9016289103535902,10.989152437269656,1e-09,59.0
capacity,0.7973000000001413,source:22,source:22,source,1,0.030603286087915012,0.9264490797001391,12.36533231124071,1e-09,60.0
capacity,0.7955999999999076,source:24,source:24,source,1,0.022624434388079623,0.9349672864875556,15.993781830031523,1e-09,61.0
capacity,0.7947499999996731,source:23,source:23,source,1,0.031645171436793525,0.922551080243248,13.604537230693774,1e-09,62.0
capacity,0.778600000000138,source:22,source:22,source,1,0.03056768558928173,0.902087553207315,18.007822949238406,1e-09,63.0
capacity,0.7777499999999583,source:18,source:18,source,1,0.03606557377057097,0.908605982619916,16.61712044373642,1e-09,64.0
capacity,0.7700999999996833,source:23,source:23,source,1,0.009933774834798294,0.8864353478403239,15.068402581309218,1e-09,65.0
capacity,0.7735000000001371,source:22,source:22,source,1,0.0010989010986699793,0.914303426839625,16.12490136353093,1e-09,66.0
capacity,0.7862500000000644,source:19,source:19,source,1,0.038918918919089114,0.910604772479797,12.595508660992126,1e-09,67.0
capacity,0.7786000000000637,source:19,source:19,source,1,0.03384279475968523,0.8984961463694119,14.769424412060959,1e-09,68.0
capacity,0.7828500000000178,source:21,source:21,source,1,0.06572140256628833,0.9356370039950748,12.0940959364025,1e-09,69.0
capacity,0.7760499999996808,source:23,source:23,source,1,0.050383351588480944,0.9009012418118422,9.30239238346919,1e-09,70.0
capacity,0.8007000000000182,source:21,source:21,source,1,0.01698513800440336,0.9239256512590013,10.388695645574082,1e-09,71.0
capacity,0.7981499999999572,source:18,source:18,source,1,0.01710204848581533,0.9290202902806831,14.373064784676314,1e-09,72.0
capacity,0.7845499999999089,source:24,source:24,source,1,0.006500541712104538,0.8954849099818543,12.682973465457756,1e-09,73.0
capacity,0.8226000000053648,edge:12:K5,edge:12:K5,edge,1,0.007658643316234776,0.9227223285216809,8.99033916938553,1e-09,74.0
capacity,0.818100000009062,edge:14:K12,edge:14:K12,edge,1,0.00158904778275125,0.9137874396968725,14.844717087222003,1e-09,75.0
capacity,0.7726499999999585,source:18,source:18,source,1,0.0286028602861072,0.9136874417901386,17.957549564653814,1e-09,76.0
capacity,0.781150000000064,source:19,source:19,source,1,0.014145810663931096,0.8987642974889466,10.399077611385245,1e-09,77.0
capacity,0.7981500000001961,source:20,source:20,source,1,0.015974440894499134,0.8892957391736084,11.354051477264434,1e-09,78.0
capacity,0.8162999999980531,source:25,source:25,source,1,0.012127894159153364,0.939179825924426,14.317696698359633,1e-09,79.0
capacity,0.7828500000001923,source:20,source:20,source,1,0.038129909942981495,0.9268849649038966,15.176790463464533,1e-09,80.0
capacity,0.7777500000001378,source:22,source:22,source,1,0.017486338797883867,0.9288852454935516,15.869434170828566,1e-09,81.0
capacity,0.8151500000001445,source:22,source:22,source,1,0.022388517452460635,0.9251571937028353,10.75076896372094,1e-09,82.0
capacity,0.7956000000000181,source:21,source:21,source,1,0.0192307692306277,0.9142114746678554,15.43227391010694,1e-09,83.0
capacity,0.766699999999911,source:24,source:24,source,1,0.04323725055462972,0.9129415490443626,14.201009083350465,1e-09,84.0
capacity,0.8235000003477199,edge:25:K6,edge:25:K6,edge,1,0.01772920418480138,0.925661461555966,12.585247883438669,1e-09,85.0
capacity,0.7768999999996804,source:23,source:23,source,1,0.027352297593301093,0.9197422761545339,10.431527532648797,1e-09,86.0
capacity,0.7701000000001365,source:22,source:22,source,1,0.04746136865317981,0.9102983470377765,18.818912446875068,1e-09,87.0
capacity,0.8208000000122828,edge:11:K6,edge:11:K6,edge,1,0.004507797256005473,0.9290747963052172,11.036820491920404,1e-09,88.0
capacity,0.7785999999999096,source:24,source:24,source,1,0.010917030567982105,0.8859808800705067,11.860359381483663,1e-09,89.0
capacity,0.7973000000001959,source:20,source:20,source,1,0.006396588486071823,0.9076397809062694,14.717842106327982,1e-09,90.0
capacity,0.7683999999996839,source:23,source:23,source,1,0.024336283186443552,0.9173306715927264,10.97965476607435,1e-09,91.0
capacity,0.8015500000001421,source:22,source:22,source,1,0.011664899256342212,0.913197522665669,10.224192275439913,1e-09,92.0
capacity,0.8049499999996689,source:23,source:23,source,1,0.009503695882169979,0.9158696409530942,17.464087799226174,1e-09,93.0
capacity,0.7956000000001955,source:20,source:20,source,1,0.013888888888222779,0.9053570893120015,14.466783583838895,1e-09,94.0
capacity,0.7871000000001934,source:20,source:20,source,1,0.004319654427577029,0.9037861822753409,12.00425188701827,1e-09,95.0
capacity,0.7658500000000175,source:21,source:21,source,1,0.034406215315866205,0.929062727170796,16.275361113311167,1e-09,96.0
capacity,0.7981499999996717,source:23,source:23,source,1,0.023867694044762928,0.9226821073756305,14.382409230857604,1e-09,97.0
capacity,0.7692500000000629,source:19,source:19,source,1,0.00220994475147678,0.9048318685215437,15.41640344533928,1e-09,98.0
capacity,0.7683999999999108,source:24,source:24,source,1,0.055309734510011144,0.9232603648974775,14.244780113842227,1e-09,99.0
capacity,0.7650000000000174,source:21,source:21,source,1,0.024444444444366165,0.9195828789877594,14.095310154336481,1e-09,100.0
capacity,0.7743500000001372,source:22,source:22,source,1,0.008781558726441091,0.8950169280637497,14.056990804602513,1e-09,101.0
capacity,0.7904999999999576,source:18,source:18,source,1,0.008602150537273676,0.9123469171152623,17.52463628044104,1e-09,102.0
capacity,0.7786000000000637,source:19,source:19,source,1,0.040393013099923596,0.9268112972611534,14.953385254054757,1e-09,103.0
capacity,0.7718000000000632,source:19,source:19,source,1,0.01651982378804494,0.9124026524647015,14.743181249776454,1e-09,104.0
capacity,0.8117500000001995,source:20,source:20,source,1,0.012565445025811688,0.9074053849020127,13.118246292689767,1e-09,105.0
capacity,0.7658500000001357,source:22,source:22,source,1,0.05216426193056835,0.9117010635478467,12.99577709772344,1e-09,106.0
capacity,0.7709499999999105,source:24,source:21;source:24,source,2,0.030871003307909865,0.8872601968227372,16.784581741607635,1e-09,107.0
capacity,0.7786000000000177,source:21,source:21,source,1,0.01855895196498767,0.9086704303123513,13.041144482502824,1e-09,108.0
capacity,0.7947499999999573,source:18,source:18,source,1,0.011764705881991078,0.9173831504829777,14.441151568436094,1e-09,109.0
capacity,0.8280000000054001,edge:12:K5,edge:12:K5,edge,1,0.0010869565140556815,0.9406291927376188,10.596026249048284,1e-09,110.0
capacity,0.7717999999999586,source:18,source:18,source,1,0.002202643171743582,0.8945334220134459,15.492938057604254,1e-09,111.0
capacity,0.7692500000001363,source:22,source:22,source,1,0.002209944751149839,0.9005770531598909,14.35402092696067,1e-09,112.0
capacity,0.7684000000000629,source:19,source:19,source,1,0.054138469548948416,0.9207586888186113,14.99924324547137,1e-09,113.0
capacity,0.8154000000090321,edge:14:K12,edge:14:K12,edge,1,0.0007358351617200302,0.9254038553511965,14.537579870373808,1e-09,114.0
capacity,0.8032500000000182,source:21,source:21,source,1,0.0633053221307679,0.9348904317868724,12.043369180256311,1e-09,115.0
capacity,0.782000000000064,source:19,source:19,source,1,0.01195652173929621,0.9257999562288212,13.325192028295268,1e-09,116.0
capacity,0.8136000000090121,edge:14:K12,edge:14:K12,edge,1,0.011061946890097828,0.925424007932817,12.794086967133,1e-09,117.0
capacity,0.7879499999996759,source:23,source:23,source,1,0.002157497303486798,0.901458203226346,18.99248777589956,1e-09,118.0
capacity,0.7820000000000178,source:21,source:21,source,1,0.00543478260891978,0.9059085765194489,16.354806785172578,1e-09,119.0
capacity,0.7709499999999105,source:24,source:24,source,1,0.06394707828025473,0.9062273663572636,13.945007015079433,1e-09,120.0
capacity,0.7684000000000629,source:19,source:19,source,1,0.013274336283351833,0.8913741745187768,15.179471586315172,1e-09,121.0
capacity,0.7751999999996811,source:23,source:23,source,1,0.015350877193483195,0.9010460067638413,14.026916213694324,1e-09,122.0
capacity,0.7964500000000181,source:21,source:21,source,1,0.045263356154438536,0.9361265621631363,11.781780225339228,1e-09,123.0
capacity,0.7726500000000176,source:21,source:21,source,1,0.027502750275186203,0.9041974199828423,15.01704841212254,1e-09,124.0
capacity,0.77519999999991,source:24,source:24,source,1,0.020833333333702648,0.9015666733748819,13.316515282308085,1e-09,125.0
capacity,0.7777500000000177,source:21,source:21,source,1,0.03169398907126823,0.9185920231468016,10.313307777271415,1e-09,126.0
capacity,0.7760499999999584,source:18,source:18,source,1,0.03176341730589482,0.8971002987456537,12.822655492528582,1e-09,127.0
capacity,0.7752000000000177,source:21,source:21,source,1,0.0010964912282247976,0.8897438192427447,13.150318930759473,1e-09,128.0
capacity,0.7922000000001946,source:20,source:20,source,1,0.039699570815280326,0.908819935742602,13.690964021551395,1e-09,129.0
capacity,0.7828500000000178,source:21,source:21,source,1,0.0032573289902873047,0.892058237245213,11.201764399214621,1e-09,130.0
capacity,0.7675500000001886,source:20,source:20,source,1,0.02990033222560534,0.9141746063332045,19.069254039062834,1e-09,131.0
capacity,0.8074999999999567,source:18,source:18,source,1,0.016842105263462265,0.9184045641691574,14.420915637272469,1e-09,132.0
capacity,0.7905000000000647,source:19,source:19,source,1,0.002150537634272798,0.9109913347259331,14.453979756306602,1e-09,133.0
capacity,0.7955999999999573,source:18,source:18,source,1,0.024886877826733114,0.9118560556593679,12.355061545508121,1e-09,134.0
capacity,0.7751999999999584,source:18,source:18,source,1,0.0076754385961308276,0.8856863358438911,18.414768055445652,1e-09,135.0
capacity,0.7692500000000175,source:21,source:21,source,1,0.08573285667596886,0.9240050828893219,12.655213560665906,1e-09,136.0
capacity,0.7718000000001368,source:22,source:22,source,1,0.002202643171874782,0.9077904836661995,20.18214007805132,1e-09,137.0
capacity,0.782000000000064,source:19,source:19,source,1,0.07282608695662404,0.9216679760508923,15.833064851217985,1e-09,138.0
capacity,0.7769000000001377,source:22,source:22,source,1,0.0503282275708079,0.9161033646129451,16.446966295270766,1e-09,139.0
capacity,0.7692499999999587,source:18,source:18,source,1,0.008839779005461863,0.8850560467393466,17.84354882106194,1e-09,140.0
capacity,0.8057999999999065,source:24,source:24,source,1,0.00949367088627579,0.9036249779094425,12.425089889887484,1e-09,141.0
capacity,0.7786000000000177,source:21,source:21,source,1,0.0010917030566920624,0.9049657312588516,14.946361248929316,1e-09,142.0
capacity,0.765849999999959,source:18,source:18,source,1,0.01442841287422098,0.890651815717627,14.634161389063863,1e-09,143.0
capacity,0.7820000000001921,source:20,source:20,source,1,0.056521739130118535,0.9136172545922568,11.192934498205338,1e-09,144.0
capacity,0.8134499999996654,source:23,source:23,source,1,0.02507836990640107,0.9153050862798259,13.299095217967098,1e-09,145.0
capacity,0.766699999999911,source:24,source:24,source,1,0.07427937915757711,0.915393801471318,16.433950528964935,1e-09,146.0
capacity,0.7828500000001387,source:22,source:22,source,1,0.001085776329486844,0.8848553373626324,12.178762411601625,1e-09,147.0
capacity,0.8024000000000182,source:21,source:21,source,1,0.03975573324060462,0.9266227543061514,10.253452186520505,1e-09,148.0
capacity,0.7785999999996798,source:23,source:23,source,1,0.0098253275112782,0.8962942592277487,14.293642874590073,1e-09,149.0
capacity,0.8100500000000185,source:21,source:21,source,1,0.006604531009544003,0.9187315182375343,18.25140974761106,1e-09,150.0
capacity,0.7743500000001903,source:20,source:20,source,1,0.043907793633298456,0.9074934166645531,12.11886347217861,1e-09,151.0
capacity,0.780299999999679,source:23,source:23,source,1,0.0010893246190944283,0.9073182760379607,17.71397451454468,1e-09,152.0
capacity,0.7837000000001926,source:20,source:20,source,1,0.04389434733333484,0.9309770791594406,14.625881478183242,1e-09,153.0
capacity,0.794750000000018,source:21,source:21,source,1,0.028247876679938222,0.917721227658902,10.516343637213867,1e-09,154.0
capacity,0.780299999999679,source:23,source:23,source,1,0.008714596950188848,0.9025756281472361,16.59406661166805,1e-09,155.0
capacity,0.7879500000000179,source:21,source:21,source,1,0.0021574973033517686,0.8933568778760487,15.713582677730992,1e-09,156.0
capacity,0.789650000000194,source:20,source:20,source,1,0.02583423035499199,0.9018770164238565,14.144921541903289,1e-09,157.0
capacity,0.7658500000001357,source:22,source:22,source,1,0.03995560488315779,0.901312092242149,17.4092915316952,1e-09,158.0
capacity,0.8058000000000659,source:19,source:19,source,1,0.009679821310633517,0.912776282131088,12.798163438556687,1e-09,159.0
capacity,0.7921999999996742,source:23,source:23,source,1,0.04519060843143858,0.9413703144517848,11.400942990388433,1e-09,160.0
capacity,0.7692500000001363,source:22,source:22,source,1,0.020994475137885833,0.8933195839835967,15.857902739531184,1e-09,161.0
capacity,0.7786000000000637,source:19,source:19,source,1,0.006550218340551867,0.9054054530210648,12.878626006309807,1e-09,162.0
capacity,0.8108999999989112,edge:15:K5,edge:15:K5,edge,1,0.022012578617905627,0.9334047580054917,9.892876512762632,1e-09,163.0
